lon,lat,batchID
0,3.9851172174617497,51.92076041228369,1
1,3.985145256560178,51.919861805612214,1
2,3.985173294366125,51.918963198822034,1
3,3.9852013308796734,51.91806459191338,1
4,3.9865424825713918,51.92167634816814,1
5,3.986570493914717,51.920777741165224,1
6,3.9865985039668086,51.919879134043576,1
7,3.9866265127277565,51.91898052680323,1
8,3.986654520197643,51.9180819194444,1
9,3.9879398209021892,51.92349087408063,1
10,3.9879678057778065,51.92259226686576,1
11,3.9879957893633544,51.92169365953192,1
12,3.988023771658917,51.92079505207925,1
13,3.988051752664585,51.91989644450789,1
14,3.988079732380445,51.91899783681792,1
15,3.9881077108065837,51.918099229009414,1
16,3.9881356879430903,51.917200621082536,1
17,3.9893093118752923,51.92620399065291,1
18,3.989337271567112,51.9253053833462,1
19,3.989365229969935,51.92440677592018,1
20,3.9893931870838486,51.92350816837508,1
21,3.9894211429089403,51.922609560710896,1
22,3.9894490974453,51.921710952927825,1
23,3.989477050693015,51.92081234502589,1
24,3.9895050026521703,51.9199137370053,1
25,3.989532953322855,51.919015128866064,1
26,3.989560902705157,51.918116520608365,1
27,3.989588850799164,51.91721791223229,1
28,3.990734834580705,51.92711987596131,1
29,3.9907627665056404,51.926221268325065,1
30,3.9907906971428284,51.925322660569456,1
31,3.990818626492365,51.92442405269458,1
32,3.990846554554327,51.92352544470061,1
33,3.9908744813288086,51.92262683658764,1
34,3.990902406815892,51.92172822835572,1
35,3.99093033101567,51.92082962000504,1
36,3.9909582539282273,51.919931011535645,1
37,3.9909861755536498,51.919032402947664,1
38,3.991014095892026,51.918133794241236,1
39,3.991042014943447,51.91723518541645,1
40,3.992132509957512,51.928934351922486,1
41,3.9921604153994723,51.928035744076794,1
42,3.9921883195548493,51.92713713611153,1
43,3.9922162224237328,51.926238528026836,1
44,3.9922441240062105,51.925339919822804,1
45,3.992272024302366,51.924441311499585,1
46,3.992299923312291,51.92354270305725,1
47,3.9923278210360715,51.92264409449589,1
48,3.992355717473793,51.92174548581566,1
49,3.992383612625544,51.92084687701663,1
50,3.9924115064914165,51.91994826809892,1
51,3.99243939907149,51.9190496590627,1
52,3.9924672903658545,51.91815104990797,1
53,3.992495180374601,51.91725244063495,1
54,3.9925230690978135,51.916353831243676,1
55,3.993530297712086,51.93074881122623,1
56,3.9935581766659753,51.929850203171945,1
57,3.9935860543344486,51.92895159499787,1
58,3.9936139307175904,51.928052986704195,1
59,3.99364180581549,51.92715437829096,1
60,3.993669679628233,51.926255769758264,1
61,3.9936975521559073,51.92535716110634,1
62,3.9937254233986,51.92445855233516,1
63,3.9937532933563995,51.923559943444886,1
64,3.99378116202939,51.92266133443566,1
65,3.9938090294176636,51.921762725307545,1
66,3.993836895521304,51.920864116060685,1
67,3.9938647603404007,51.91996550669515,1
68,3.9938926238750376,51.91906689721109,1
69,3.9939204861253046,51.918168287608566,1
70,3.9939483470912887,51.91726967788775,1
71,3.9939762067730764,51.91637106804874,1
72,3.9949560503197024,51.93166464560702,1
73,3.994983901496178,51.93076603722497,1
74,3.995011751388486,51.929867428723114,1
75,3.9950395999967157,51.928968820101474,1
76,3.9950674473209533,51.92807021136028,1
77,3.995095293361286,51.92717160249949,1
78,3.9951231381178016,51.92627299351934,1
79,3.9951509815905872,51.92537438441992,1
80,3.995178823779728,51.92447577520128,1
81,3.9952066646853144,51.92357716586358,1
82,3.995234504307432,51.92267855640691,1
83,3.9952623426461664,51.921779946831386,1
84,3.995290179701609,51.92088133713711,1
85,3.995318015473842,51.919982727324246,1
86,3.995345849962957,51.919084117392806,1
87,3.9953736831690363,51.91818550734298,1
88,3.995401515092173,51.91728689717485,1
89,3.995429345732449,51.91638828688853,1
90,3.996354036375202,51.93347907137851,1
91,3.9963818610545854,51.93258046278932,1
92,3.9964096844509687,51.931681854080075,1
93,3.996437506564434,51.93078324525093,1
94,3.996465327395075,51.929884636301914,1
95,3.996493146942974,51.92898602723324,1
96,3.9965209652082194,51.92808741804492,1
97,3.9965487821909003,51.92718880873715,1
98,3.9965765978911008,51.92629019930999,1
99,3.996604412308908,51.92539158976353,1
100,3.9966322254444115,51.92449298009793,1
101,3.9966600372976986,51.92359437031323,1
102,3.996687847868853,51.922695760409596,1
103,3.996715657157964,51.92179715038716,1
104,3.9967434651651197,51.920898540245986,1
105,3.9967712718904043,51.91999992998617,1
106,3.996799077333907,51.91910131960786,1
107,3.996826881495715,51.918202709111156,1
108,3.996854684375913,51.91730409849617,1
109,3.997779933024226,51.93439487168741,1
110,3.997807729919589,51.93349626277165,1
111,3.9978355255332008,51.93259765373578,1
112,3.997863319865147,51.93169904457991,1
113,3.997891112915521,51.930800435304086,1
114,3.997918904684404,51.9299018259085,1
115,3.9979466951718856,51.92900321639319,1
116,3.9979744843780542,51.92810460675827,1
117,3.998002272302992,51.92720599700391,1
118,3.998030058946791,51.92630738713016,1
119,3.9980578443095354,51.92540877713714,1
120,3.9980856283913138,51.92451016702502,1
121,3.998113411192212,51.92361155679386,1
122,3.998141192712318,51.92271294644372,1
123,3.9981689729517194,51.92181433597479,1
124,3.998196751910499,51.92091572538715,1
125,3.99822452958875,51.920017114680924,1
126,3.998252305986555,51.919118503856204,1
127,3.998280081104001,51.9182198929131,1
128,3.998307854941178,51.9173212818517,1
129,3.999205887808903,51.93531065479435,1
130,3.9992336569175646,51.9344120455526,1
131,3.9992614247457263,51.933513436190616,1
132,3.999289191293479,51.93261482670854,1
133,3.9993169565609072,51.931716217106434,1
134,3.999344720548096,51.930817607384455,1
135,3.999372483255137,51.92991899754269,1
136,3.9994002446821146,51.92902038758123,1
137,3.9994280048291153,51.928121777500166,1
138,3.999455763696226,51.92722316729967,1
139,3.999483521283537,51.92632455697986,1
140,3.99951127759113,51.92542594654078,1
141,3.999539032619096,51.924527335982596,1
142,3.999566786367519,51.92362872530532,1
143,3.9995945388364893,51.92273011450922,1
144,3.9996222900260907,51.92183150359426,1
145,3.9996500399364128,51.92093289256063,1
146,3.9996777885675394,51.920034281408455,1
147,3.999705535919559,51.919135670137734,1
148,3.999733281992558,51.91823705874871,1
149,3.9997610267866257,51.91733844724147,1
150,4.000604158133466,51.937125030144614,1
151,4.000631900732081,51.93622642069784,1
152,4.000659642051364,51.9353278111306,1
153,4.0006873820913995,51.93442920144309,1
154,4.000715120852276,51.933530591635325,1
155,4.00074285833408,51.932631981707516,1
156,4.0007705945369,51.93173337165969,1
157,4.000798329460822,51.93083476149196,1
158,4.000826063105932,51.92993615120446,1
159,4.000853795472318,51.92903754079733,1
160,4.0008815265600655,51.92813893027064,1
161,4.000909256369263,51.92724031962451,1
162,4.0009369848999965,51.926341708859034,1
163,4.000964712152352,51.92544309797433,1
164,4.000992438126418,51.92454448697055,1
165,4.0010201628222815,51.92364587584776,1
166,4.001047886240028,51.92274726460605,1
167,4.001075608379744,51.921848653245554,1
168,4.001103329241518,51.92095004176641,1
169,4.001131048825435,51.920051430168684,1
170,4.001158767131585,51.91915281845254,1
171,4.0011864841600495,51.91825420661802,1
172,4.00203025699131,51.93804077916796,1
173,4.002057971796615,51.93714216939638,1
174,4.002085685323839,51.936243559504206,1
175,4.002113397573069,51.93534494949165,1
176,4.002141108544393,51.93444633935881,1
177,4.002168818237898,51.93354772910577,1
178,4.002196526653668,51.93264911873261,1
179,4.002224233791793,51.931750508239524,1
180,4.002251939652357,51.93085189762655,1
181,4.002279644235451,51.92995328689388,1
182,4.002307347541158,51.92905467604151,1
183,4.002335049569567,51.92815606506957,1
184,4.0023627503207635,51.92725745397827,1
185,4.002390449794834,51.926358842767634,1
186,4.0024181479918655,51.925460231437825,1
187,4.002445844911946,51.92456161998888,1
188,4.002473540555161,51.923663008420995,1
189,4.002501234921598,51.92276439673418,1
190,4.002528928011341,51.92186578492862,1
191,4.002556619824481,51.920967173004414,1
192,4.002584310361102,51.920068560961674,1
193,4.002611999621291,51.91916994880047,1
194,4.002639687605136,51.918271336520995,1
195,4.003456413996041,51.93895651098437,1
196,4.003484101005355,51.938057900888445,1
197,4.0035117867378425,51.93715929067194,1
198,4.003539471193592,51.936260680334904,1
199,4.003567154372682,51.935362069877456,1
200,4.003594836275206,51.93446345929976,1
201,4.003622516901251,51.93356484860185,1
202,4.003650196250901,51.93266623778392,1
203,4.003677874324245,51.931767626846,1
204,4.003705551121367,51.930869015788254,1
205,4.003733226642358,51.929970404610785,1
206,4.0037609008873,51.929071793313675,1
207,4.003788573856281,51.92817318189703,1
208,4.0038162455493875,51.927274570361,1
209,4.003843915966709,51.92637595870566,1
210,4.003871585108329,51.92547734693121,1
211,4.003899252974338,51.92457873503759,1
212,4.003926919564818,51.92368012302502,1
213,4.003954584879857,51.92278151089361,1
214,4.003982248919544,51.92188289864345,1
215,4.004009911683963,51.92098428627463,1
216,4.004037573173201,51.92008567378733,1
217,4.004065233387346,51.91918706118159,1
218,4.004854968664203,51.94077083589117,1
219,4.00488262915051,51.93987222559227,1
220,4.004910288361156,51.9389736151726,1
221,4.004937946296228,51.93807500463224,1
222,4.004965602955813,51.93717639397128,1
223,4.0049932583399945,51.93627778318982,1
224,4.005020912448861,51.93537917228795,1
225,4.005048565282501,51.934480561265886,1
226,4.005076216841,51.933581950123624,1
227,4.005103867124441,51.93268333886131,1
228,4.005131516132917,51.93178472747909,1
229,4.005159163866511,51.93088611597697,1
230,4.00518681032531,51.929987504355246,1
231,4.0052144555094005,51.9290888926138,1
232,4.005242099418868,51.92819028075296,1
233,4.005269742053803,51.927291668772675,1
234,4.005297383414286,51.9263930566731,1
235,4.005325023500409,51.92549444445438,1
236,4.005352662312257,51.92459583211659,1
237,4.005380299849916,51.92369721965984,1
238,4.005407936113472,51.92279860708426,1
239,4.005435571103013,51.92189999438999,1
240,4.005463204818624,51.92100138157707,1
241,4.005490837260393,51.920102768645634,1
242,4.005518468428405,51.919204155595814,1
243,4.006253635815662,51.942585144113195,1
244,4.006281269773866,51.94168653361222,1
245,4.0063089024575715,51.940787922990246,1
246,4.006336533866871,51.93988931224738,1
247,4.006364164001848,51.938990701383695,1
248,4.00639179286259,51.938092090399294,1
249,4.006419420449184,51.93719347929437,1
250,4.006447046761713,51.93629486806893,1
251,4.00647467180027,51.93539625672316,1
252,4.006502295564937,51.93449764525715,1
253,4.006529918055803,51.93359903367097,1
254,4.0065575392729516,51.932700421964796,1
255,4.0065851592164705,51.93180181013868,1
256,4.006612777886449,51.93090319819275,1
257,4.006640395282971,51.93000458612714,1
258,4.006668011406123,51.92910597394193,1
259,4.006695626255991,51.92820736163724,1
260,4.006723239832663,51.92730874921319,1
261,4.006750852136224,51.92641013666985,1
262,4.006778463166763,51.925511524007376,1
263,4.006806072924364,51.92461291122587,1
264,4.006823600188036,51.9713576998025,1
265,4.006833681409114,51.92371429832542,1
266,4.006851245853152,51.97045909278789,1
267,4.006861288621103,51.92281568530616,1
268,4.006878890242338,51.96956048564879,1
269,4.0068888945604115,51.92191707216821,1
270,4.006906533355686,51.96866187838526,1
271,4.0069164992271284,51.92101845891162,1
272,4.006934175193277,51.96776327099744,1
273,4.006944102621341,51.92011984553653,1
274,4.006961815755202,51.966864663485424,1
275,4.006971704743134,51.9192212320431,1
276,4.006989455041546,51.96596605584937,1
277,4.007017093052396,51.96506744808934,1
278,4.007044729787838,51.964168840205424,1
279,4.007072365247962,51.96327023219782,1
